Order_Id,Order_Date,Order_Date2,Order_Minute,Order_Hour,Data_Center,Language_Name,Supplier_Code,Country_Name,Origin,order_amount,Browser_Name,OS_Name,Device_Type_Name,Platform_Group_Name,No_Of_Product,,,,,,,,,,,
100000157,2020-10-02 16:46:00,2020-10-02,46,16,DC_3,English,Supplier_A,Indonesia,SK,5693.84,IE,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000158,2020-10-02 17:02:00,2020-10-02,2,17,DC_2,English,Supplier_A,France,AF,81.8,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000159,2020-10-02 17:04:00,2020-10-02,4,17,DC_1,English,Supplier_A,Argentina,DE,518,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000160,2020-10-02 17:10:00,2020-10-02,10,17,DC_1,Arabic,Supplier_A,Saudi Arabia,SA,233.95,Chrome,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100000161,2020-10-02 17:12:00,2020-10-02,12,17,DC_2,English,Supplier_A,Germany,SK,98.48,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000162,2020-10-02 17:27:00,2020-10-02,27,17,DC_1,English,Supplier_C,United Arab Emirates,AE,231.63,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000163,2020-10-02 17:33:00,2020-10-02,33,17,DC_3,English,Supplier_C,United Kingdom,OM,335.12,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000164,2020-10-02 17:38:00,2020-10-02,38,17,DC_2,English,Supplier_A,Spain,ES,34.88,Chrome,Mac OS X,Desktop,Website,2,,,,,,,,,,,
100000165,2020-10-02 17:47:00,2020-10-02,47,17,DC_1,Finnish,Supplier_A,Estonia,FI,102.56,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000166,2020-10-02 17:55:00,2020-10-02,55,17,DC_3,English,Supplier_A,Argentina,AT,177,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000167,2020-10-02 17:59:00,2020-10-02,59,17,DC_2,French,Supplier_A,Ecuador,FR,21.99,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100000168,2020-10-02 18:03:00,2020-10-02,3,18,DC_1,English / Ireland,Supplier_A,Jordan,FR,1268.88,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000169,2020-10-02 18:08:00,2020-10-02,8,18,DC_1,English / United Kingdom,Supplier_A,Singapore,GB,1001.22,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000170,2020-10-02 18:24:00,2020-10-02,24,18,DC_2,English,Supplier_A,Germany,DE,96.48,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000171,2020-10-02 18:32:00,2020-10-02,32,18,DC_1,English / South-Africa,Supplier_A,South Africa,ZA,197.96,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000172,2020-10-02 18:36:00,2020-10-02,36,18,DC_3,English,Supplier_A,Indonesia,TL,206.24,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000173,2020-10-02 18:49:00,2020-10-02,49,18,DC_2,English,Supplier_A,Indonesia,GB,202.76,Firefox,Windows,Desktop,Website,2,,,,,,,,,,,
100000174,2020-10-02 18:50:00,2020-10-02,50,18,DC_1,English,Supplier_A,Sweden,GB,701.64,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000175,2020-10-02 18:53:00,2020-10-02,53,18,DC_3,English,Supplier_A,Japan,GR,774.24,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000176,2020-10-02 19:11:00,2020-10-02,11,19,DC_2,English,Supplier_A,Sri Lanka,IE,220,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000177,2020-10-02 19:19:00,2020-10-02,19,19,DC_1,Czech,Supplier_A,Namibia,CZ,67.48,Safari,Mac OS X,Desktop,Website,2,,,,,,,,,,,
100000178,2020-10-02 19:36:00,2020-10-02,36,19,DC_1,English,Supplier_A,France,DE,625.97,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000179,2020-10-02 19:38:00,2020-10-02,38,19,DC_2,English / United Kingdom,Supplier_A,United Kingdom,GB,134.25,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000180,2020-10-02 19:39:00,2020-10-02,39,19,DC_1,English,Supplier_A,South Africa,MZ,67.82,IE,Windows,Desktop,Website,1,,,,,,,,,,,
100000181,2020-10-02 19:55:00,2020-10-02,55,19,DC_3,English / South-Africa,Supplier_A,South Africa,ZA,176.44,Chrome,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000182,2020-10-02 20:02:00,2020-10-02,2,20,DC_2,English,Supplier_A,France,UA,57.52,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000183,2020-10-02 20:24:00,2020-10-02,24,20,DC_1,English,Supplier_A,Portugal,PT,681.97,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000184,2020-10-02 20:27:00,2020-10-02,27,20,DC_3,Italian,Supplier_A,Slovenia,IT,136.51,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000185,2020-10-02 20:29:00,2020-10-02,29,20,DC_2,English,Supplier_A,Bulgaria,BG,63.24,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000186,2020-10-02 20:38:00,2020-10-02,38,20,DC_1,English,Supplier_A,Cote D'ivoire,ML,476.6,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100000187,2020-10-02 20:54:00,2020-10-02,54,20,DC_1,English,Supplier_C,South Korea,RU,721.76,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000188,2020-10-02 21:04:00,2020-10-02,4,21,DC_2,English,Supplier_C,Italy,IT,171.3,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000189,2020-10-02 21:10:00,2020-10-02,10,21,DC_1,English,Supplier_A,Italy,RU,776.08,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000190,2020-10-02 21:31:00,2020-10-02,31,21,DC_3,Croatian,Supplier_A,Italy,IT,152.19,Chrome Mobile,Android,Desktop,Website,1,,,,,,,,,,,
100000191,2020-10-02 21:45:00,2020-10-02,45,21,DC_2,English,Supplier_A,Italy,RU,773.08,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000192,2020-10-02 21:55:00,2020-10-02,55,21,DC_1,Korean,Supplier_A,Italy,IT,73.76,Chrome Mobile,Android,Unspecified,Website,1,,,,,,,,,,,
100000193,2020-10-02 22:00:00,2020-10-02,0,22,DC_3,German,Supplier_A,Thailand,DE,272.76,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000194,2020-10-02 22:04:00,2020-10-02,4,22,DC_2,S.Chinese / Mainland,Supplier_A,Turkey,TR,96.7,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000195,2020-10-02 22:17:00,2020-10-02,17,22,DC_1,English,Supplier_A,Switzerland,CZ,316.13,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000196,2020-10-02 22:21:00,2020-10-02,21,22,DC_1,Danish,Supplier_A,Hong Kong,DK,1801.53,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000197,2020-10-02 23:02:00,2020-10-02,2,23,DC_2,English,Supplier_A,Spain,ES,111.51,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000198,2020-10-02 23:25:00,2020-10-02,25,23,DC_1,English,Supplier_A,Slovenia,CH,251.91,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000199,2020-10-02 23:45:00,2020-10-02,45,23,DC_3,English,Supplier_A,Belgium,CZ,92.48,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000200,2020-10-02 23:49:00,2020-10-02,49,23,DC_2,English,Supplier_A,Croatia,FR,26.04,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000201,2020-10-03 00:22:00,2020-10-03,22,0,DC_1,English,Supplier_C,Tanzania,TZ,115,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000202,2020-10-03 00:24:00,2020-10-03,24,0,DC_3,Czech,Supplier_A,Slovakia,CZ,51.35,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000203,2020-10-03 00:26:00,2020-10-03,26,0,DC_2,English,Supplier_A,Netherlands,NL,89.2,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000204,2020-10-03 00:32:00,2020-10-03,32,0,DC_1,English,Supplier_A,Indonesia,IT,27.84,Chrome,Android,Others,Website,1,,,,,,,,,,,
100000205,2020-10-03 00:41:00,2020-10-03,41,0,DC_1,English,Supplier_C,United Arab Emirates,JO,43.91,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000206,2020-10-03 01:00:00,2020-10-03,0,1,DC_2,English,Supplier_C,United Arab Emirates,AE,90.33,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000207,2020-10-03 01:00:00,2020-10-03,0,1,DC_1,Arabic,Supplier_C,Saudi Arabia,SA,162.63,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000208,2020-10-03 01:02:00,2020-10-03,2,1,DC_3,English,Supplier_A,Iceland,NL,980.94,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000209,2020-10-03 01:15:00,2020-10-03,15,1,DC_2,Japanese,Supplier_A,Morocco,MA,40.73,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000210,2020-10-03 01:20:00,2020-10-03,20,1,DC_1,English,Supplier_C,United Kingdom,GB,604.38,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000211,2020-10-03 01:43:00,2020-10-03,43,1,DC_3,Swedish,Supplier_A,Norway,SE,146.06,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000212,2020-10-03 01:43:00,2020-10-03,43,1,DC_2,Russian,Supplier_C,Sri Lanka,RU,1261.5,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000213,2020-10-03 02:07:00,2020-10-03,7,2,DC_1,English,Supplier_C,Russia,RU,87.62,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000214,2020-10-03 02:11:00,2020-10-03,11,2,DC_1,Arabic,Supplier_C,United Arab Emirates,SA,57.22,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000215,2020-10-03 02:22:00,2020-10-03,22,2,DC_2,English,Supplier_A,South Africa,ZA,22.37,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000216,2020-10-03 02:31:00,2020-10-03,31,2,DC_1,German,Supplier_A,Italy,ZA,64.22,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000217,2020-10-03 02:34:00,2020-10-03,34,2,DC_3,German,Supplier_A,Germany,DE,69.34,Chrome,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100000218,2020-10-03 02:54:00,2020-10-03,54,2,DC_2,English,Supplier_C,United Arab Emirates,IR,127.34,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000219,2020-10-03 03:20:00,2020-10-03,20,3,DC_1,English / United Kingdom,Supplier_A,South Africa,ZA,68.97,Android,Android,Mobile,Website,1,,,,,,,,,,,
100000220,2020-10-03 03:27:00,2020-10-03,27,3,DC_3,English,Supplier_A,Spain,ES,253.98,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000221,2020-10-03 03:30:00,2020-10-03,30,3,DC_2,Korean,Supplier_A,Sweden,CZ,79.06,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000222,2020-10-03 03:33:00,2020-10-03,33,3,DC_1,English,Supplier_C,Netherlands,CH,592.42,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000223,2020-10-03 03:40:00,2020-10-03,40,3,DC_1,English / United Kingdom,Supplier_A,Lithuania,GB,122.43,Firefox,Windows,Desktop,Website,1,,,,,,,,,,,
100000224,2020-10-03 03:48:00,2020-10-03,48,3,DC_2,Finnish,Supplier_A,Spain,FI,117.44,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000225,2020-10-03 03:49:00,2020-10-03,49,3,DC_1,English / United Kingdom,Supplier_C,United Kingdom,GB,316.64,Chrome,Android,Others,Website,1,,,,,,,,,,,
100000226,2020-10-03 03:53:00,2020-10-03,53,3,DC_3,Arabic,Supplier_C,Malaysia,SA,677.36,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000227,2020-10-03 04:02:00,2020-10-03,2,4,DC_2,English,Supplier_C,United Arab Emirates,AE,58.1,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000228,2020-10-03 04:12:00,2020-10-03,12,4,DC_1,English,Supplier_A,United States,US,108.99,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000229,2020-10-03 04:29:00,2020-10-03,29,4,DC_3,English / United Kingdom,Supplier_C,United Kingdom,GB,732.59,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000230,2020-10-03 04:31:00,2020-10-03,31,4,DC_2,English,Supplier_C,Thailand,CH,622.44,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000231,2020-10-03 04:39:00,2020-10-03,39,4,DC_1,English,Supplier_A,United Kingdom,GB,105.8,Blackberry WebKit,BlackBerry Tablet OS,Others,Website,1,,,,,,,,,,,
100000232,2020-10-03 04:57:00,2020-10-03,57,4,DC_1,English,Supplier_C,United Kingdom,AE,1463.77,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000233,2020-10-03 05:00:00,2020-10-03,0,5,DC_2,English,Supplier_A,Spain,NL,422.89,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000234,2020-10-03 05:07:00,2020-10-03,7,5,DC_1,English,Supplier_A,Jordan,JO,76.35,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000235,2020-10-03 05:29:00,2020-10-03,29,5,DC_3,Spanish,Supplier_C,Japan,ES,88.43,Chrome Mobile,Android,Mobile,Website,1,,,,,,,,,,,
100000236,2020-10-03 05:35:00,2020-10-03,35,5,DC_2,English,Supplier_A,Ireland,NG,663.12,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000237,2020-10-03 05:45:00,2020-10-03,45,5,DC_1,T. Chinese / Taiwan,Supplier_A,Netherlands,NL,69.34,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000238,2020-10-03 06:14:00,2020-10-03,14,6,DC_3,English,Supplier_A,Ireland,GB,182.65,Chrome,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100000239,2020-10-03 07:15:00,2020-10-03,15,7,DC_2,English,Supplier_C,Malaysia,AU,453.8,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000240,2020-10-03 10:58:00,2020-10-03,58,10,DC_1,English,Supplier_C,South Africa,SZ,75.03,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000241,2020-10-03 11:32:00,2020-10-03,32,11,DC_1,S.Chinese / Mainland,Supplier_A,Germany,DE,169.4,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000242,2020-10-03 12:27:00,2020-10-03,27,12,DC_2,Korean,Supplier_A,Russia,RU,5.78,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000243,2020-10-03 12:53:00,2020-10-03,53,12,DC_1,English,Supplier_A,Bulgaria,ZA,42.98,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000244,2020-10-03 13:15:00,2020-10-03,15,13,DC_3,English,Supplier_A,Lebanon,TR,363,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000245,2020-10-03 13:29:00,2020-10-03,29,13,DC_2,Bulgarian,Supplier_A,Bulgaria,BG,18.2,Firefox,Windows 8,Desktop,Website,1,,,,,,,,,,,
100000246,2020-10-03 14:15:00,2020-10-03,15,14,DC_1,English,Supplier_C,United Arab Emirates,GB,499.11,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000247,2020-10-03 14:20:00,2020-10-03,20,14,DC_3,Romanian,Supplier_A,Netherlands,RO,717.08,Firefox,Windows 7,Desktop,Website,2,,,,,,,,,,,
100000248,2020-10-03 14:28:00,2020-10-03,28,14,DC_2,English,Supplier_A,Turkey,EG,179.07,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000249,2020-10-03 15:08:00,2020-10-03,8,15,DC_1,Arabic,Supplier_A,Turkey,TR,121.32,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100000250,2020-10-03 15:16:00,2020-10-03,16,15,DC_1,English,Supplier_A,Italy,IT,105.18,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000251,2020-10-03 15:16:00,2020-10-03,16,15,DC_2,English,Supplier_A,Austria,AE,644.88,Chrome,Windows Vista,Desktop,Website,1,,,,,,,,,,,
100000252,2020-10-03 15:25:00,2020-10-03,25,15,DC_1,German,Supplier_A,France,DE,1267.03,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000253,2020-10-03 15:29:00,2020-10-03,29,15,DC_3,English,Supplier_A,United Kingdom,DE,196.48,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000254,2020-10-03 16:00:00,2020-10-03,0,16,DC_2,S.Chinese / Mainland,Supplier_A,Italy,IT,125.68,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000255,2020-10-03 16:12:00,2020-10-03,12,16,DC_1,S.Chinese / Mainland,Supplier_C,France,IT,401.17,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000256,2020-10-03 16:13:00,2020-10-03,13,16,DC_3,Japanese,Supplier_A,Netherlands,CH,30.3,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000257,2020-10-03 16:19:00,2020-10-03,19,16,DC_2,English,Supplier_A,South Africa,ZA,134.64,Mobile Application,Android,Unspecified,Mobile application,1,,,,,,,,,,,
100000258,2020-10-03 16:22:00,2020-10-03,22,16,DC_1,French,Supplier_A,Portugal,FR,29.98,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000259,2020-10-03 16:23:00,2020-10-03,23,16,DC_1,English,Supplier_A,South Africa,ZA,150.29,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000260,2020-10-03 16:51:00,2020-10-03,51,16,DC_2,English / United Kingdom,Supplier_A,Thailand,GB,77.16,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000261,2020-10-03 16:53:00,2020-10-03,53,16,DC_1,Arabic,Supplier_A,United Arab Emirates,SA,414.45,Chrome Mobile,Android,Desktop,Website,1,,,,,,,,,,,
100000262,2020-10-03 17:08:00,2020-10-03,8,17,DC_3,S.Chinese / Mainland,Supplier_A,Spain,ES,137.43,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000263,2020-10-03 17:13:00,2020-10-03,13,17,DC_2,French,Supplier_A,Spain,FR,48.97,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000264,2020-10-03 17:30:00,2020-10-03,30,17,DC_1,English,Supplier_A,Greece,KW,253.98,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000265,2020-10-03 17:33:00,2020-10-03,33,17,DC_3,Korean,Supplier_A,Austria,CZ,106.12,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000266,2020-10-03 17:44:00,2020-10-03,44,17,DC_2,S.Chinese / Mainland,Supplier_A,United Kingdom,GB,247.48,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000267,2020-10-03 18:05:00,2020-10-03,5,18,DC_1,French,Supplier_C,France,FR,107.21,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000268,2020-10-03 18:08:00,2020-10-03,8,18,DC_1,English,Supplier_A,Czech Republic,CZ,34.4,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000269,2020-10-03 18:16:00,2020-10-03,16,18,DC_2,English,Supplier_A,Italy,IT,344.18,Chrome,Windows XP,Desktop,Website,1,,,,,,,,,,,
100000270,2020-10-03 18:29:00,2020-10-03,29,18,DC_1,English,Supplier_A,Thailand,RS,65.66,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000271,2020-10-03 18:31:00,2020-10-03,31,18,DC_3,English,Supplier_A,Brazil,DE,33.24,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000272,2020-10-03 18:38:00,2020-10-03,38,18,DC_2,English,Supplier_C,United Arab Emirates,SA,180.73,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000273,2020-10-03 18:44:00,2020-10-03,44,18,DC_1,Korean,Supplier_A,Italy,IE,74.08,Mobile Application,Android,Mobile,Mobile application,1,,,,,,,,,,,
100000274,2020-10-03 18:48:00,2020-10-03,48,18,DC_3,S.Chinese / Mainland,Supplier_A,Italy,RO,340.31,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000275,2020-10-03 19:05:00,2020-10-03,5,19,DC_2,S.Chinese / Mainland,Supplier_A,Germany,DE,332.82,Mobile Application,iOS,Mobile,Mobile application,2,,,,,,,,,,,
100000276,2020-10-03 19:09:00,2020-10-03,9,19,DC_1,English,Supplier_A,Turkey,TR,21.24,Firefox Mobile,Android,Desktop,Website,1,,,,,,,,,,,
100000277,2020-10-03 19:18:00,2020-10-03,18,19,DC_1,Russian,Supplier_A,Italy,RU,814.41,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000278,2020-10-03 19:43:00,2020-10-03,43,19,DC_2,French,Supplier_C,Philippines,FR,106.98,Chrome,Windows,Desktop,Website,2,,,,,,,,,,,
100000279,2020-10-03 20:03:00,2020-10-03,3,20,DC_1,Spanish,Supplier_C,United Kingdom,ES,162.46,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000280,2020-10-03 20:20:00,2020-10-03,20,20,DC_3,English,Supplier_A,Spain,DE,49.85,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000281,2020-10-03 20:26:00,2020-10-03,26,20,DC_2,French,Supplier_A,United Arab Emirates,AE,60.82,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000282,2020-10-03 20:42:00,2020-10-03,42,20,DC_1,English,Supplier_A,United Kingdom,GB,130.64,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100000283,2020-10-03 20:46:00,2020-10-03,46,20,DC_3,English,Supplier_A,Bulgaria,CZ,229.6,Firefox,Windows,Desktop,Website,2,,,,,,,,,,,
100000284,2020-10-03 20:50:00,2020-10-03,50,20,DC_2,Russian,Supplier_A,Italy,BY,63.47,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000285,2020-10-03 20:59:00,2020-10-03,59,20,DC_1,English,Supplier_A,Italy,CH,48.97,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000286,2020-10-03 21:20:00,2020-10-03,20,21,DC_1,English,Supplier_C,South Africa,ZA,244.14,Chrome,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000287,2020-10-03 21:48:00,2020-10-03,48,21,DC_2,Dutch,Supplier_C,Malaysia,NL,189.9,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000288,2020-10-03 21:51:00,2020-10-03,51,21,DC_1,French,Supplier_C,United Kingdom,FR,413.7,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000289,2020-10-03 21:54:00,2020-10-03,54,21,DC_3,English,Supplier_A,Greece,IT,112.94,Mobile Application,iOS,Tablet,Mobile application,1,,,,,,,,,,,
100000290,2020-10-03 22:00:00,2020-10-03,0,22,DC_2,T. Chinese / Taiwan,Supplier_A,Austria,IT,104.07,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000291,2020-10-03 22:02:00,2020-10-03,2,22,DC_1,Bulgarian,Supplier_C,Turkey,BG,519.41,Chrome,Android,Others,Website,1,,,,,,,,,,,
100000292,2020-10-03 22:23:00,2020-10-03,23,22,DC_3,English,Supplier_C,Germany,CZ,102.2,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000293,2020-10-03 22:47:00,2020-10-03,47,22,DC_2,English / United Kingdom,Supplier_C,United Kingdom,GB,212.28,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000294,2020-10-03 23:04:00,2020-10-03,4,23,DC_1,French,Supplier_C,Thailand,FR,412.24,Safari,Mac OS X,Desktop,Website,3,,,,,,,,,,,
100000295,2020-10-03 23:05:00,2020-10-03,5,23,DC_1,English,Supplier_A,United Kingdom,GB,443.32,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000296,2020-10-03 23:12:00,2020-10-03,12,23,DC_2,English,Supplier_C,Germany,DE,234.52,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000297,2020-10-03 23:24:00,2020-10-03,24,23,DC_1,English,Supplier_A,Belarus,ZA,103,Firefox,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000298,2020-10-03 23:29:00,2020-10-03,29,23,DC_3,German,Supplier_A,Switzerland,CH,135.5,Chrome Mobile,Android,Unspecified,Website,1,,,,,,,,,,,
100000299,2020-10-03 23:40:00,2020-10-03,40,23,DC_2,English,Supplier_A,United Kingdom,PL,116.48,Chrome,Mac OS X,Desktop,Website,2,,,,,,,,,,,
100000300,2020-10-03 23:44:00,2020-10-03,44,23,DC_1,English,Supplier_A,United Kingdom,GB,1740.31,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000301,2020-10-04 00:10:00,2020-10-04,10,0,DC_3,English,Supplier_A,Spain,ES,72.45,Mobile Safari,iOS,Mobile,Website,1,,,,,,,,,,,
100000302,2020-10-04 00:11:00,2020-10-04,11,0,DC_2,Spanish,Supplier_A,Andorra,ES,201.26,IE,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000303,2020-10-04 00:28:00,2020-10-04,28,0,DC_1,Russian,Supplier_A,Cambodia,UA,83,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000304,2020-10-04 00:47:00,2020-10-04,47,0,DC_1,English / United Kingdom,Supplier_A,Netherlands,GB,117.93,Safari,Mac OS X,Desktop,Website,1,,,,,,,,,,,
100000305,2020-10-04 00:50:00,2020-10-04,50,0,DC_2,English,Supplier_C,Russia,RU,281.33,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000306,2020-10-04 01:04:00,2020-10-04,4,1,DC_1,Japanese,Supplier_A,Sweden,SE,19.41,Other,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000307,2020-10-04 01:11:00,2020-10-04,11,1,DC_3,Swedish,Supplier_A,Sweden,SE,307.68,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000308,2020-10-04 01:12:00,2020-10-04,12,1,DC_2,S.Chinese / Mainland,Supplier_A,Portugal,FR,82.08,Chrome,Windows,Desktop,Website,1,,,,,,,,,,,
100000309,2020-10-04 01:17:00,2020-10-04,17,1,DC_1,German,Supplier_A,Switzerland,CH,82.17,Mobile Application,iOS,Mobile,Mobile application,1,,,,,,,,,,,
100000310,2020-10-04 01:58:00,2020-10-04,58,1,DC_3,Swedish,Supplier_A,Sweden,SE,266.33,Chrome,Windows 7,Desktop,Website,1,,,,,,,,,,,
100000311,2020-10-04 02:08:00,2020-10-04,8,2,DC_2,S.Chinese / Mainland,Supplier_A,Czech Republic,PL,93.95,Mobile Safari,iOS,Tablet,Website,1,,,,,,,,,,,
100000312,2020-10-04 02:19:00,2020-10-04,19,2,DC_1,English,Supplier_A,Slovenia,HR,140.34,Firefox,Windows 8,Desktop,Website,1,,,,,,,,,,,
